data_source,site_name,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,prey_stage,sampling_interval,predator_average_length,frequency,fish_genus_species,length_type,start_year,start_month,start_day,end_year,end_month,end_day,figure,fish_id,data_sorted_by,lon,lat,prey_kingdom,prey_class,prey_order,prey_family,prey_species,fish_order,fish_family,fish_species,dateadded,column,unique_character,fish_genus,correction_mult,new_min,new_max,new_average,measurement_type_number_weight_other,measurement_units_total_percent_other,sample_id,citation_to_remove,new_lat,new_lon,site_name_new,delete_row,prey_taxon_cleaned,search_term,prey_phylum,prey_genus,prey_type,measure_numeric,start_date_add,end_date_add,start_date_new,end_date_new
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,ostracoda,286,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Ostracoda,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,286,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,ostracoda,11.7,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Ostracoda,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,11.7,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,shrimps,312,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Malacostraca,NA,Palaemonidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Palaemonetes,NA,NA,Animalia,312,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,shrimps,12.8,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Malacostraca,NA,Palaemonidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Palaemonetes,NA,NA,Animalia,12.8,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,ch_ironom_id_larvae,164,larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Insecta,NA,Chironomidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Chironomus,NA,NA,Animalia,164,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,ch_ironom_id_larvae,6.7,larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Insecta,NA,Chironomidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Chironomus,NA,NA,Animalia,6.7,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,odonata_nymphs,146,larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Odonata,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,146,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,odonata_nymphs,6,larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Odonata,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,6,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,ephemeropteran_nymphs,125,larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Insecta,Ephemeroptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Ephemeroptera,NA,NA,Animalia,125,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,ephemeropteran_nymphs,5.1,larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Insecta,Ephemeroptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Ephemeroptera,NA,NA,Animalia,5.1,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,hemiptera,90,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Hemiptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,90,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,hemiptera,3.7,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Hemiptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,3.7,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,hymenoptera,98,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Hymenoptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,98,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,hymenoptera,4,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Hymenoptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,4,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,oligocaete_worms,120,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Clitellata,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Oligochaeta,NA,NA,Animalia,120,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,oligocaete_worms,4.9,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Clitellata,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Oligochaeta,NA,NA,Animalia,4.9,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,coleoptera,34,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Coleoptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,34,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,coleoptera,0.4,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Insecta,Coleoptera,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,0.4,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,insect_remains,132,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Insect BA phytoplasma,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Insecta,NA,NA,NA,Animalia,132,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,insect_remains,5.4,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Insect BA phytoplasma,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Insecta,NA,NA,NA,Animalia,5.4,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,tilapia_spp,96,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Actinopterygii,Perciformes,Cichlidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Tilapia,NA,NA,Animalia,96,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,tilapia_spp,3.9,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Actinopterygii,Perciformes,Cichlidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Tilapia,NA,NA,Animalia,3.9,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,brycinus_spp,77,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Insecta,Coleoptera,Haliplidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Brychius,NA,NA,Animalia,77,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,brycinus_spp,3.2,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Insecta,Coleoptera,Haliplidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Brychius,NA,NA,Animalia,3.2,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,cyprinodonts,82,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Cyprinodontidae,NA,NA,Animalia,82,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,cyprinodonts,3.4,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Cyprinodontidae,NA,NA,Animalia,3.4,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,fish_remains,118,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Actinopterygii,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Actinopterygii,NA,NA,NA,Animalia,118,NA,NA,NA,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,percent,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,fish_remains,4.8,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Animalia,Actinopterygii,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Actinopterygii,NA,NA,NA,Animalia,4.8,NA,NA,NA,NA
