"","site_name","type_of_fish","measurement_type_number_weight_other","measurement_units_total_percent_other","sample_size","start_date","end_date","sampling_interval","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage","fish_id"
"371","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"diaphanosoma_sp","96.7","unknown","5"
"372","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"sida_crystallina","0","unknown","4"
"373","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"sida_crystallina","0.2","unknown","3"
"374","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"sida_crystallina","0.2","unknown","1"
"375","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"sida_crystallina",NA,"unknown","2"
"376","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"sida_crystallina",NA,"unknown","5"
"377","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"moina_sp","4.7","unknown","4"
"378","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"moina_sp","15.8","unknown","3"
"379","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"moina_sp","118","unknown","1"
"380","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"moina_sp","12.3","unknown","2"
"381","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"moina_sp","11.1","unknown","5"
"382","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"daphnia_sp","0.1","unknown","4"
"383","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"daphnia_sp","13.5","unknown","3"
"384","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"daphnia_sp","3.5","unknown","1"
"385","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"daphnia_sp","5.7","unknown","2"
"386","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"daphnia_sp","2.5","unknown","5"
"387","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"c_pulchella","0","unknown","4"
"388","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"c_pulchella","0","unknown","3"
"389","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"c_pulchella","0","unknown","1"
"390","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"c_pulchella","0","unknown","2"
"391","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"c_pulchella","0","unknown","5"
"392","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"alona_sp","0.1","unknown","4"
"393","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"alona_sp","0.1","unknown","3"
"394","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"alona_sp",".1","unknown","1"
"395","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"alona_sp","0.2","unknown","2"
"396","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"alona_sp",".7","unknown","5"
"397","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"leptodora_kindtii","0","unknown","4"
"398","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"leptodora_kindtii","0.1","unknown","3"
"399","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"leptodora_kindtii",".3","unknown","1"
"400","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"leptodora_kindtii","0.2","unknown","2"
"401","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"leptodora_kindtii",".3","unknown","5"
"402","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"chydorus_sphaericus","0","unknown","4"
"403","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"chydorus_sphaericus","0","unknown","3"
"404","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"chydorus_sphaericus","0","unknown","1"
"405","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"chydorus_sphaericus","0","unknown","2"
"406","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"chydorus_sphaericus","0","unknown","5"
"407","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"i_sordidus","0","unknown","4"
"408","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"i_sordidus","0.1","unknown","3"
"409","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"i_sordidus","0","unknown","1"
"410","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"i_sordidus","0","unknown","2"
"411","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"i_sordidus","0","unknown","5"
"412","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"brachionus_sp","0.1","unknown","4"
"413","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"brachionus_sp","1","unknown","3"
"414","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"brachionus_sp","0.2","unknown","1"
"415","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"brachionus_sp",".1","unknown","2"
"416","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"brachionus_sp","0","unknown","5"
"417","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"keratella_quadrata","0.7","unknown","4"
"418","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"keratella_quadrata","0","unknown","3"
"419","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"keratella_quadrata","0.1","unknown","1"
"420","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"keratella_quadrata","0","unknown","2"
"421","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"keratella_quadrata","0","unknown","5"
"422","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"asplachna_sp","0","unknown","4"
"423","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"asplachna_sp","0-0","unknown","3"
"424","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"asplachna_sp",NA,"unknown","1"
"425","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"asplachna_sp",NA,"unknown","2"
"426","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"asplachna_sp","0","unknown","5"
"427","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"ostracoda",NA,"unknown","4"
"428","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"ostracoda","0","unknown","3"
"429","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"ostracoda","0","unknown","1"
"430","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"ostracoda","0","unknown","2"
"431","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"ostracoda","0","unknown","5"
"432","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"hydracarina",NA,"unknown","4"
